"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","AuthorityType","TerritoryAssignment","Subdivision","IndicateOnly","Fleeting","Stacking","Blocking","CallOn","InTimeType","InTimeBit","DrillSignal","DrillType","DrillControl","DrillStop","DrillIndOne","DrillIndTwo","SignalBlockInd","BlockIndBit","AutoClearCount","PreferredRoutes","CallOnBit","NoOpposingCheck","SignalSlotting","GraphicGroup","ScreenRegion","MatchMode","NoAlarmOnPending","MakeInVisible","ForceStopControl","SignalAspectIndications","FleetControlBit","Notes","HoldingSignal","SignalClearAheadCount","AllowAutomaticMode","AutomaticModeOn","IndicateOnlyWithControlSetEnabled","SignalControlled","CallOnAllowedWithoutOpposingTraffic","CallOnSendSignalClearBit","PTCUID","ToolTipName","JointControlAuthorizationEnabled","JointControlAuthorizationIndBit","JointControlAuthorizationCtlBit","NearSideSignalEnabled","NearSideSignalControlOn","NearSideSignalBitControl","NearSideSignaBitlIndication","Milepost","MilepostSuffix","MilepostPrefix","AdditionalReferenceUID","CallOnControlled","PublishStatusToPTC","DevicePTCUID","AutomaticSignal","DisableTrafficProjection","JointControlAuthorizationOfficeMode","JointControlAuthorizationOfficeModeRequested","JointControlAuthorizationOfficeModeConfirmed","EnableDynamicSignalRouteControlBit","DynamicSignalRouteControlBitList","EnablePulseStopControl","DynamicSignalRouteCallOnBitList","PTC_UID_KEY","PTC_DeviceName","PTC_ProperName","PTC_WIUStatusIndex","PTC_DeviceBlockID","PTC_Enable_PSS","SupressSignalStopWithOutOS","DisableEntryExitFunction","DisableStoreRouteFunction","RRUniqueIdentifierName","EnableAbsoluteBlockSignalRequest","AlarmTime","SuppressUnSolicitedSignalAlert","DISABLEBULLEXCEPTNCHK","BlueFlag","TrackPermit","FoulTime","TrackTime","TrackLock","AllowCallOnWithOutOccupancyInRoute","AllowCallOnWithPendingClearRequest"
"200257","200013","W-SIGNAL","L","1050","460","660","485","200253","200258","0","0","0","0","18","4;1;200013;0018","4;1;200013;0018|0;1;200013;0018","0;1;200013;0018","0;1;200013;0018|0;1;200013;0018","0;1;200013;0018","0;1;200013;0018|0;1;200013;0018","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200013","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200013;0018","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200260","200012","WBNS ESCONDIDO AVE","L","720","515","590","700","200248","200275","0","0","0","0","17","5;1;200012;0017","5;1;200012;0017|0;1;200012;0017","0;1;200012;0017","0;1;200012;0017|0;1;200012;0017","0;1;200012;0017","0;1;200012;0017|0;1;200012;0017","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200012","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","False","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200012;0017","NONE","True","3","False",,"False",,"False","False","0","WBNS ESCONDIDO AVE","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200012;0017","6;1;200012;0017","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200261","200012","WBNS ESCON AVE","L","720","460","660","770","200247","200274","0","0","0","0","17","3;1;200012;0017","3;1;200012;0017|0;1;200012;0017","0;1;200012;0017","0;1;200012;0017|0;1;200012;0017","0;1;200012;0017","0;1;200012;0017|0;1;200012;0017","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200012","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","False","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200012;0017","NONE","True","3","False",,"False",,"False","False","0","WBNS ESCON AVE","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200012;0017","4;1;200012;0017","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200262","200017","WBNS CIVIC","L","1790","460","535","765","200305","200303","0","0","0","0","22","9;1;200017;0022","9;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","CTC","200","1","False","True","True","True","False","INTIMEBIT","13;1;200017","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200017;0022","NONE","True","3","False",,"False",,"False","False","0","WBNS CIVIC","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","10;1;200017;0022","10;1;200017;0022","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200263","200017","WBNS CIVIC CTR","L","1790","515","445","665","200306","200304","0","0","0","0","22","11;1;200017;0022","11;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","CTC","200","1","False","True","True","True","False","INTIMEBIT","14;1;200017","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200017;0022","NONE","True","3","False",,"False",,"False","False","0","WBNS CIVIC CTR","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","12;1;200017;0022","12;1;200017;0022","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200265","200014","1W-SIGNAL","L","1120","460","450","720","200258","200276","0","0","0","0","19","3;1;200014;0019","3;1;200014;0019|0;1;200014;0019","0;1;200014;0019","0;1;200014;0019|0;1;200014;0019","0;1;200014;0019","0;1;200014;0019|0;1;200014;0019","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200014","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200014;0019","NONE","True","3","False",,"False",,"False","False","0","1W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200014;0019","4;1;200014;0019","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200267","200009","1E-SIGNAL","R","155","480","485","670","200229","200238","0","0","0","0","14","3;1;200009;0014","3;1;200009;0014|0;1;200009;0014","0;1;200009;0014","0;1;200009;0014|0;1;200009;0014","0;1;200009;0014","0;1;200009;0014|0;1;200009;0014","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200009","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200009;0014","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200009;0014","4;1;200009;0014","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200268","200011","E-SIGNAL","R","590","480","500","630","200234","200247","0","0","0","0","16","3;1;200011;0016","3;1;200011;0016|0;1;200011;0016","0;1;200011;0016","0;1;200011;0016|0;1;200011;0016","0;1;200011;0016","0;1;200011;0016|0;1;200011;0016","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200011","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","False","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200011;0016","NONE","True","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200011;0016","4;1;200011;0016","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200269","200011","1E-SIGNAL","R","590","535","565","650","200235","200248","0","0","0","0","16","5;1;200011;0016","5;1;200011;0016|0;1;200011;0016","0;1;200011;0016","0;1;200011;0016|0;1;200011;0016","0;1;200011;0016","0;1;200011;0016|0;1;200011;0016","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200011","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","False","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200011;0016","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200011;0016","6;1;200011;0016","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200296","200016","E-SIGNAL","R","1400","480","370","505","200283","200292","0","0","0","0","20","3;1;200016;0020","3;1;200016;0020|0;1;200016;0020","0;1;200016;0020","0;1;200016;0020|0;1;200016;0020","0;1;200016;0020","0;1;200016;0020|0;1;200016;0020","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200016","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200016;0020","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200297","200016","W-SIGNAL","L","1515","460","470","485","200293","200290","0","0","0","0","20","4;1;200016;0020","4;1;200016;0020|0;1;200016;0020","0;1;200016;0020","0;1;200016;0020|0;1;200016;0020","0;1;200016;0020","0;1;200016;0020|0;1;200016;0020","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200016","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200016;0020","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","7;1;200016;0020","7;1;200016;0020","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200298","200016","W-SIGNAL","L","1515","515","470","525","200295","200291","0","0","0","0","20","4;1;200016;0020","4;1;200016;0020|0;1;200016;0020","0;1;200016;0020","0;1;200016;0020|0;1;200016;0020","0;1;200016;0020","0;1;200016;0020|0;1;200016;0020","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200016","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200016;0020","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","7;1;200016;0020","7;1;200016;0020","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200307","200015","33-SIGNAL","R","1580","480","500","630","200290","200287","0","0","0","0","21","3;1;200015;0021","3;1;200015;0021|0;1;200015;0021","0;1;200015;0021","0;1;200015;0021|0;1;200015;0021","0;1;200015;0021","0;1;200015;0021|0;1;200015;0021","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200015","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","9","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200015;0021","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200015;0021","4;1;200015;0021","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200308","200015","42-SIGNAL","R","1580","535","565","650","200291","200285","0","0","0","0","21","5;1;200015;0021","5;1;200015;0021|0;1;200015;0021","0;1;200015;0021","0;1;200015;0021|0;1;200015;0021","0;1;200015;0021","0;1;200015;0021|0;1;200015;0021","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200015","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","10","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200015;0021","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False","False","6;1;200015;0021","6;1;200015;0021","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200316","200017","E-SIGNAL","R","60","860","260","785","200309","200312","0","0","0","0","22","3;1;200017;0022","3;1;200017;0022|0;1;200017;0022","6;1;200017;0022","0;1;200017;0022|6;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200017","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200017;0022","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200017;0022","6;1;200017;0022","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200317","200017","W-SIGNAL","L","175","840","360","765","200313","200320","0","0","0","0","22","4;1;200017;0022","4;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200017","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200017;0022","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200318","200017","W-SIGNAL","L","175","785","360","725","200315","200321","0","0","0","0","22","4;1;200017;0022","4;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200017","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","15","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200017;0022","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200324","200017","EBNS CIVIC","R","60","915","450","785","200310","200311","0","0","0","0","22","15;1;200017;0022","14;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","0;1;200017;0022","0;1;200017;0022|0;1;200017;0022","CTC","200","1","False","True","True","True","False","INTIMEBIT","21;1;200017","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","17","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200017;0022","NONE","True","3","False",,"False",,"False","False","0","EBNS CIVIC","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","15;1;200017;0022","16;1;200017;0022","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200330","200020","W-SIGNAL","L","535","840","550","765","200354","200338","0","0","0","0","23","4;1;200020;0023","4;1;200020;0023|0;1;200020;0023","0;1;200020;0023","0;1;200020;0023|0;1;200020;0023","0;1;200020;0023","0;1;200020;0023|0;1;200020;0023","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200020","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200020;0023","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200351","200020","E-SIGNAL","R","415","860","1305","800","200336","200353","0","0","0","0","23","3;1;200020;0023","3;1;200020;0023|0;1;200020;0023","0;1;200020;0023","0;1;200020;0023|0;1;200020;0023","0;1;200020;0023","0;1;200020;0023|0;1;200020;0023","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200020","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200020;0023","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200352","200020","E-SIGNAL","R","415","915","1305","840","200335","200355","0","0","0","0","23","3;1;200020;0023","3;1;200020;0023|0;1;200020;0023","0;1;200020;0023","0;1;200020;0023|0;1;200020;0023","0;1;200020;0023","0;1;200020;0023|0;1;200020;0023","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200020","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","17","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200020;0023","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200377","200019","E-SIGNAL","R","615","805","1165","570","200321","200381","0","0","0","0","24","3;1;200019;0024","3;1;200019;0024|0;1;200019;0024","0;1;200019;0024","0;1;200019;0024|0;1;200019;0024","0;1;200019;0024","0;1;200019;0024|0;1;200019;0024","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200019","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","15","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200019;0024","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200384","200019","W-SIGNAL","L","730","840","1265","590","200380","200385","0","0","0","0","24","4;1;200019;0024","4;1;200019;0024|0;1;200019;0024","0;1;200019;0024","0;1;200019;0024|0;1;200019;0024","0;1;200019;0024","0;1;200019;0024|0;1;200019;0024","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200019","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200019;0024","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
